Video Title,Channel Name,Video URL,Date Published,Views,Subs Gained,Revenue,Avg View %,Avg View Min,Format,Thumbnail,Video ID
Is Gordon Ryan the No Gi GOAT? | Morning Kombat Extra Credit Ep. 28,Morning Kombat,https://www.youtube.com/watch?v=9SEnqw78wSE,"Sep 19, 2022",36263,152.0,0.022,45.57,11.35,Long,https://img.youtube.com/vi/9SEnqw78wSE/hqdefault.jpg,9SEnqw78wSE
Eric Nicksick Reveals WHAT Israel Adesanya Said to Him After UFC 293 👀,Morning Kombat,https://www.youtube.com/watch?v=Teo3O1andWc,"Sep 13, 2023",35912,29.0,0.112,100.34,0.73,Short,https://img.youtube.com/vi/Teo3O1andWc/hqdefault.jpg,Teo3O1andWc
Floyd Mayweather vs. Logan Paul: It's Happening | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=91G_Ua4yO8U,"Dec 7, 2020",35905,178.0,,61.78,4.78,Short,https://img.youtube.com/vi/91G_Ua4yO8U/hqdefault.jpg,91G_Ua4yO8U
Dewey Cooper: Francis Ngannou Out Boxed Tyson Fury | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=DNL_unSnHvw,"Nov 2, 2023",35885,134.0,0.047,36.69,13.6,Long,https://img.youtube.com/vi/DNL_unSnHvw/hqdefault.jpg,DNL_unSnHvw
Rashad Evans: Why Kamaru Usman Is Special | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=9Lg4B8OFtR4,"Feb 5, 2021",35871,85.0,0.008,41.25,12.32,Long,https://img.youtube.com/vi/9Lg4B8OFtR4/hqdefault.jpg,9Lg4B8OFtR4
"Thanksgiving Mailbag: PFL World Championship, Boxing Supercard, Conor Fallout | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=cQmygqqdAlg,"Nov 29, 2024",35850,12.0,6.253,27.56,24.47,Long,https://img.youtube.com/vi/cQmygqqdAlg/hqdefault.jpg,cQmygqqdAlg
Has MMA Passed Conor McGregor By? | UFC 257 Results | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=EFf-uCz8vq8,"Jan 25, 2021",35737,72.0,,54.35,6.82,Short,https://img.youtube.com/vi/EFf-uCz8vq8/hqdefault.jpg,EFf-uCz8vq8
Memorial Day Mailbag: BMF Title | Combat Sports Scoring | Favorite Rappers/Bands | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=Ha7UPrHlL5A,"May 29, 2023",35629,17.0,0.325,35.03,21.33,Long,https://img.youtube.com/vi/Ha7UPrHlL5A/hqdefault.jpg,Ha7UPrHlL5A
UFC Fight Night: Cannonier Rallies | Keyshawn Davis Joins the Show | FULL EPISODE | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=SP62KIZLIgc,"Feb 17, 2025",35559,17.0,149.814,23.08,26.58,Long,https://img.youtube.com/vi/SP62KIZLIgc/hqdefault.jpg,SP62KIZLIgc
Beneil Dariush Previews Potential Islam Makhachev Fight | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=_GzOuIkQAfk,"Oct 31, 2022",35539,66.0,0.01,43.93,10.17,Short,https://img.youtube.com/vi/_GzOuIkQAfk/hqdefault.jpg,_GzOuIkQAfk
UFC 293 Pregame Preview: Adesanya vs. Strickland | Tuivasa vs. Volkov | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=2TjPn4maNdI,"Sep 4, 2023",35401,18.0,0.318,43.22,19.9,Long,https://img.youtube.com/vi/2TjPn4maNdI/hqdefault.jpg,2TjPn4maNdI
"UFC London Preview, Jon Jones New Demands, Ryan Garcia Opens Up | Full Episode | MORNING KOMBAT",Morning Kombat,https://www.youtube.com/watch?v=ZpE7zrFauOM,"Mar 21, 2025",35381,16.0,274.445,26.01,29.78,Long,https://img.youtube.com/vi/ZpE7zrFauOM/hqdefault.jpg,ZpE7zrFauOM
"UFC APEX preview, New Boxing PPV Prices, Pereira vs. DDP?! | Full Episode | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=YtpxgKGEy3U,"Sep 5, 2024",35255,18.0,0.459,27.48,32.92,Long,https://img.youtube.com/vi/YtpxgKGEy3U/hqdefault.jpg,YtpxgKGEy3U
"Tony Ferguson Is The Type Of Guy To Care Less About Khabib, Title Shots Or Anything Entering UFC 256",Morning Kombat,https://www.youtube.com/watch?v=12ewEN_YWlI,"Dec 9, 2020",35096,55.0,0.016,46.24,7.6,Long,https://img.youtube.com/vi/12ewEN_YWlI/hqdefault.jpg,12ewEN_YWlI
Robert Whittaker Weighs In On Israel Adesanya vs. Jan Blachowicz | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=xSa9CEDxrWQ,"Apr 13, 2021",34985,42.0,0.004,49.46,7.98,Long,https://img.youtube.com/vi/xSa9CEDxrWQ/hqdefault.jpg,xSa9CEDxrWQ
Tyson Fury vs. Dillian Whyte Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=Tj-8WNYivJs,"Apr 23, 2022",34884,33.0,0.036,26.87,13.42,Long,https://img.youtube.com/vi/Tj-8WNYivJs/hqdefault.jpg,Tj-8WNYivJs
Demetrious Johnson Breaks Down the GOAT Conversation | Morning Kombat #Shorts,Morning Kombat,https://www.youtube.com/watch?v=rg5KTuWrdMM,"Aug 25, 2022",34777,20.0,0.008,74.98,0.73,Short,https://img.youtube.com/vi/rg5KTuWrdMM/hqdefault.jpg,rg5KTuWrdMM
"UFC Macau Preview, Paul-Tyson Aftermath, Is Jon Jones #1? | MORNING KOMBAT",Morning Kombat,https://www.youtube.com/watch?v=Hnlo85GzFn4,"Nov 22, 2024",34741,5.0,5.632,23.36,29.33,Long,https://img.youtube.com/vi/Hnlo85GzFn4/hqdefault.jpg,Hnlo85GzFn4
MMA & Boxing Weekend Preview | McGregor Trial Update | Dana White x Donald Trump | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=RT6Kyf2Hte0,"Nov 8, 2024",34431,10.0,,25.96,30.33,Short,https://img.youtube.com/vi/RT6Kyf2Hte0/hqdefault.jpg,RT6Kyf2Hte0
Top 50 Moments in Morning Kombat History,Morning Kombat,https://www.youtube.com/watch?v=cJJvLoECmk8,"Oct 11, 2023",34264,15.0,,18.41,19.77,Short,https://img.youtube.com/vi/cJJvLoECmk8/hqdefault.jpg,cJJvLoECmk8
Why Tom Aspinall vs. Jon Jones Is The BIGGEST Fight In The UFC | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=I3YzUj1OMYY,"Jul 30, 2024",34110,107.0,2.703,43.78,7.5,Long,https://img.youtube.com/vi/I3YzUj1OMYY/hqdefault.jpg,I3YzUj1OMYY
Canelo Alvarez & Ryan Garcia Golden Boy Beef | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=NCJaMiI9pJo,"Aug 6, 2019",33990,71.0,,51.29,2.63,Short,https://img.youtube.com/vi/NCJaMiI9pJo/hqdefault.jpg,NCJaMiI9pJo
"Rashad Evans Details Psychedelic Journey, UFC Career and Legacy | Morning Kombat RSD",Morning Kombat,https://www.youtube.com/watch?v=sKNGWEd3JvA,"May 2, 2023",33990,53.0,2.271,30.16,19.6,Long,https://img.youtube.com/vi/sKNGWEd3JvA/hqdefault.jpg,sKNGWEd3JvA
Resume Review: Stipe Miocic's Path to Francis Ngannou 2 | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=H5BjIyGY4mE,"Mar 23, 2021",33980,24.0,0.164,32.97,28.38,Long,https://img.youtube.com/vi/H5BjIyGY4mE/hqdefault.jpg,H5BjIyGY4mE
UFC Riyadh & Benavidez vs. Morrell Previews | Bryce Mitchell | FULL EPISODE | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=bX0P2nkbPBI,"Jan 31, 2025",33821,11.0,386.538,27.18,33.68,Long,https://img.youtube.com/vi/bX0P2nkbPBI/hqdefault.jpg,bX0P2nkbPBI
"Morning Kombat Mailbag | Fan Questions | Garry vs. Prates, Sandhagen vs. Figueiredo Preview",Morning Kombat,https://www.youtube.com/watch?v=bwGhDSYSdsc,"Apr 18, 2025",33794,9.0,363.033,28.03,26.47,Long,https://img.youtube.com/vi/bwGhDSYSdsc/hqdefault.jpg,bwGhDSYSdsc
"Jake Paul Says Jorge Masvidal, Not Tommy Fury, Could Be Next | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=z0oVJuo_B5U,"Aug 26, 2021",33726,11.0,0.016,56.12,7.62,Long,https://img.youtube.com/vi/z0oVJuo_B5U/hqdefault.jpg,z0oVJuo_B5U
Room Service Diaries: Canelo vs. Plant | Paul Pierce | Movies | Vegas | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=s7U7sx0gUOU,"Nov 6, 2021",33678,8.0,0.889,33.18,18.22,Long,https://img.youtube.com/vi/s7U7sx0gUOU/hqdefault.jpg,s7U7sx0gUOU
Does Michael Bisping Belong in MMA Hall of Fame? | High Court | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=PMVB6neIeBY,"Jan 20, 2022",33458,28.0,0.458,48.38,10.3,Long,https://img.youtube.com/vi/PMVB6neIeBY/hqdefault.jpg,PMVB6neIeBY
"UFC Vegas 105 Recap, Volk’s Return, Riyadh Season Dominance Ending?",Morning Kombat,https://www.youtube.com/watch?v=eEYYPCIPj8E,"Apr 7, 2025",33410,15.0,0.968,27.15,33.1,Long,https://img.youtube.com/vi/eEYYPCIPj8E/hqdefault.jpg,eEYYPCIPj8E
"Michael Chiesa: Drunk Stories, Welterweight Division Breakdown, UFC Commentary | Morning Kombat RSD",Morning Kombat,https://www.youtube.com/watch?v=-7DIt_vomig,"Jul 12, 2022",33147,14.0,0.38,33.26,21.45,Long,https://img.youtube.com/vi/-7DIt_vomig/hqdefault.jpg,-7DIt_vomig
Urijah Faber says Song Yadong can beat anybody 😳🗣 #mma #ufc,Morning Kombat,https://www.youtube.com/watch?v=IAzLFpmB2F8,"Aug 4, 2022",33132,11.0,0.013,70.61,0.67,Short,https://img.youtube.com/vi/IAzLFpmB2F8/hqdefault.jpg,IAzLFpmB2F8
UFC on ABC 2 Results: Marvin Vettori vs. Kevin Holland | Instant Reaction | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=nOiDTHROjIk,"Apr 10, 2021",33056,20.0,0.008,53.41,11.77,Short,https://img.youtube.com/vi/nOiDTHROjIk/hqdefault.jpg,nOiDTHROjIk
"2022 Holiday Mailbag: Worst Christmas Moment, Favorite Movies, MMA Scoring | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=eFKtkc7f6AU,"Dec 23, 2022",32932,1.0,0.252,35.44,19.53,Long,https://img.youtube.com/vi/eFKtkc7f6AU/hqdefault.jpg,eFKtkc7f6AU
Holiday Mailbag: McGregor-Chandler | Fantasy Matchmaking | Physical Altercations | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=oHHVxlitNvg,"Jul 3, 2023",32904,9.0,0.149,35.36,23.82,Long,https://img.youtube.com/vi/oHHVxlitNvg/hqdefault.jpg,oHHVxlitNvg
Francis Ngannou's Coach Previews Jon Jones Bout | Reviews Stipe Miocic Win | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=bh5CA-YGQUE,"Mar 29, 2021",32801,84.0,,46.86,12.83,Short,https://img.youtube.com/vi/bh5CA-YGQUE/hqdefault.jpg,bh5CA-YGQUE
Israel Adesanya Looks Like The Heir To Anderson Silva's Middleweight Throne | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=ld07-ika82I,"Sep 28, 2020",32749,123.0,,46.85,6.05,Short,https://img.youtube.com/vi/ld07-ika82I/hqdefault.jpg,ld07-ika82I
"It's Not Just Power, Its Accuracy for Gervonta Tank Davis | Morning Kombat #shorts",Morning Kombat,https://www.youtube.com/watch?v=ZooFe4KQZHs,"Dec 8, 2022",32551,75.0,0.063,100.61,0.82,Short,https://img.youtube.com/vi/ZooFe4KQZHs/hqdefault.jpg,ZooFe4KQZHs
New Years Mailbag: Drunk Holiday Stories | New MMA Rules | Paddy Pimblett | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=G30kvko9JzE,"Jan 1, 2024",32534,13.0,0.327,33.04,27.88,Long,https://img.youtube.com/vi/G30kvko9JzE/hqdefault.jpg,G30kvko9JzE
UFC Mexico | Cain Velasquez Sentenced | Pereira Injury Confirmed | Full Episode | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=VFkf9cRxDwQ,"Mar 28, 2025",32424,7.0,405.594,27.06,31.38,Long,https://img.youtube.com/vi/VFkf9cRxDwQ/hqdefault.jpg,VFkf9cRxDwQ
Can Yoel Romero Make 185lbs At This Age? 🤔 #mma,Morning Kombat,https://www.youtube.com/watch?v=GGRWy75EEQ8,"Sep 27, 2022",32401,37.0,0.012,73.74,0.6,Short,https://img.youtube.com/vi/GGRWy75EEQ8/hqdefault.jpg,GGRWy75EEQ8
Do you like ONE Championship's ruleset? | Morning Kombat #shorts,Morning Kombat,https://www.youtube.com/watch?v=5BjiMn2QBr0,"Aug 23, 2022",32395,10.0,0.005,106.55,0.35,Short,https://img.youtube.com/vi/5BjiMn2QBr0/hqdefault.jpg,5BjiMn2QBr0
"UFC Denver Preview, Shakur Stevenson Loves Twitter and More | FREE MK FRIDAYS",Morning Kombat,https://www.youtube.com/watch?v=303d5ErQ6N4,"Jul 12, 2024",32162,11.0,0.156,29.68,26.98,Long,https://img.youtube.com/vi/303d5ErQ6N4/hqdefault.jpg,303d5ErQ6N4
"PFL Dubai Preview, GFL Mock Draft, Inoue KO Reaction | Full Episode | MORNING KOMBAT",Morning Kombat,https://www.youtube.com/watch?v=_7Q7S2A3yaM,"Jan 24, 2025",32120,11.0,117.193,24.65,29.52,Long,https://img.youtube.com/vi/_7Q7S2A3yaM/hqdefault.jpg,_7Q7S2A3yaM
"UFC 294 Results: The Weird, Bad Preliminary Card | Extra Credit | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=OlTN2j6VvD8,"Oct 22, 2023",32089,40.0,0.066,40.56,9.93,Long,https://img.youtube.com/vi/OlTN2j6VvD8/hqdefault.jpg,OlTN2j6VvD8
UFC Iowa: Sandhagen vs. Figueiredo Preview | Times Square Boxing Lookahead |  Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=5fZHqsZd80c,"May 2, 2025",32057,35.0,350.368,24.88,32.17,Long,https://img.youtube.com/vi/5fZHqsZd80c/hqdefault.jpg,5fZHqsZd80c
Dewey Cooper Breaks Down Francis Ngannou vs. Anthony Joshua | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=QaGhRHNW4kA,"Jan 12, 2024",32022,139.0,0.024,37.01,10.17,Long,https://img.youtube.com/vi/QaGhRHNW4kA/hqdefault.jpg,QaGhRHNW4kA
David Benavidez vs. Caleb Plant Instant Reaction | Morning Kombat Post-Fight Show,Morning Kombat,https://www.youtube.com/watch?v=zdTCdWyLnNk,"Mar 26, 2023",31967,49.0,0.157,30.44,12.78,Long,https://img.youtube.com/vi/zdTCdWyLnNk/hqdefault.jpg,zdTCdWyLnNk
Room Service Diaries: Paul-Woodley | Baseball Games | Donkumentary | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=jj1e1b2C168,"Aug 29, 2021",31940,6.0,0.708,41.38,14.88,Long,https://img.youtube.com/vi/jj1e1b2C168/hqdefault.jpg,jj1e1b2C168
"Weekend Preview: Ngannou vs.Ferreira, UFC Fight Night ft. Demetrious Johnson | MORNING KOMBAT",Morning Kombat,https://www.youtube.com/watch?v=8-wuK0hODAc,"Oct 18, 2024",31917,14.0,0.479,25.8,29.02,Long,https://img.youtube.com/vi/8-wuK0hODAc/hqdefault.jpg,8-wuK0hODAc
"Crying in Hooters, BC in High School, Baseball Games | Room Service Diaires | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=cSy5So51FQg,"May 6, 2024",31636,10.0,5.803,26.5,25.17,Long,https://img.youtube.com/vi/cSy5So51FQg/hqdefault.jpg,cSy5So51FQg
Vacation Recap | Holloway Def. Allen | Edson Barboza | Top Debut Albums | BC's Live Chat Ep 4,Morning Kombat,https://www.youtube.com/watch?v=-JOZpfqSHqw,"Apr 17, 2023",31447,8.0,0.032,21.23,25.75,Long,https://img.youtube.com/vi/-JOZpfqSHqw/hqdefault.jpg,-JOZpfqSHqw
UFC 268 Press Conference Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=QmelY7KBvuo,"Nov 5, 2021",31445,30.0,0.004,67.51,7.97,Long,https://img.youtube.com/vi/QmelY7KBvuo/hqdefault.jpg,QmelY7KBvuo
Results: Anthony Joshua vs. Oleksandr Usyk Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=4BNEx9hcpGk,"Sep 25, 2021",31395,27.0,0.057,34.77,10.38,Long,https://img.youtube.com/vi/4BNEx9hcpGk/hqdefault.jpg,4BNEx9hcpGk
Gervonta Davis vs. Rolly Romero Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=yzGVk0Grj4E,"May 29, 2022",31230,37.0,0.009,31.79,5.53,Long,https://img.youtube.com/vi/yzGVk0Grj4E/hqdefault.jpg,yzGVk0Grj4E
Belal Muhammad vs. Khamzat Chimaev? | Morning Kombat Extra Credit Ep. 11,Morning Kombat,https://www.youtube.com/watch?v=PGoGyzScfjc,"Dec 20, 2021",31168,30.0,0.007,36.1,11.62,Long,https://img.youtube.com/vi/PGoGyzScfjc/hqdefault.jpg,PGoGyzScfjc
Khamzat Chimaev vs. Colby Covington Would Be EPIC #ufc #mma #khamzatchimaev,Morning Kombat,https://www.youtube.com/watch?v=75uypUccFKs,"Sep 11, 2022",31143,33.0,0.003,75.38,0.68,Short,https://img.youtube.com/vi/75uypUccFKs/hqdefault.jpg,75uypUccFKs
UFC Announcements | Tank vs. Roach Preview | UFC Apex Preview | FULL EPISODE | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=rqWQf7UjDUI,"Feb 28, 2025",31105,9.0,12.493,27.49,29.77,Long,https://img.youtube.com/vi/rqWQf7UjDUI/hqdefault.jpg,rqWQf7UjDUI
UFC 281 Press Conference Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=Ljw0AUYlhmk,"Nov 10, 2022",31053,16.0,,39.74,11.32,Short,https://img.youtube.com/vi/Ljw0AUYlhmk/hqdefault.jpg,Ljw0AUYlhmk
UFC Fight Night: Vettori vs. Dolidze 2 Preview + UFC Star Debate | FULL EPISODE | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=OOMxiiRYGiQ,"Mar 14, 2025",30677,12.0,367.784,25.31,30.28,Long,https://img.youtube.com/vi/OOMxiiRYGiQ/hqdefault.jpg,OOMxiiRYGiQ
Vacation Mailbag: Boxing vs. MMA | Aliens | Favorite Year in MMA | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=WpQKJTbqbQ8,"Aug 11, 2023",30582,9.0,0.486,32.91,21.92,Long,https://img.youtube.com/vi/WpQKJTbqbQ8/hqdefault.jpg,WpQKJTbqbQ8
Jake Paul Says Conor McGregor Tougher Fight Than Nate Diaz | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=-UBzOK_-3tM,"Jul 12, 2022",30486,27.0,0.019,56.04,7.18,Long,https://img.youtube.com/vi/-UBzOK_-3tM/hqdefault.jpg,-UBzOK_-3tM
"Brandon Royval Interview, Holiday Mailbag, Live Q&A | FULL EPISODE | MORNING KOMBAT",Morning Kombat,https://www.youtube.com/watch?v=EOiPQHnOEIY,"Dec 27, 2024",30290,14.0,326.133,26.09,31.95,Long,https://img.youtube.com/vi/EOiPQHnOEIY/hqdefault.jpg,EOiPQHnOEIY
Morning Kombat Mailbag: Post Thanksgiving edition,Morning Kombat,https://www.youtube.com/watch?v=0BKbTyju0DM,"Nov 27, 2020",30285,33.0,0.502,38.75,20.65,Long,https://img.youtube.com/vi/0BKbTyju0DM/hqdefault.jpg,0BKbTyju0DM
Do you remember when Rashad Evans knocked out Chuck Liddell? | Morning Kombat #shorts,Morning Kombat,https://www.youtube.com/watch?v=hviWaBAnffU,"May 8, 2023",30251,48.0,0.213,88.18,0.78,Short,https://img.youtube.com/vi/hviWaBAnffU/hqdefault.jpg,hviWaBAnffU
OG RSD: Jersey City | Trip Recap | UFC Schedule | Movie Review | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=1Rlf5Vt4rk4,"May 21, 2023",30088,5.0,1.884,29.77,23.37,Long,https://img.youtube.com/vi/1Rlf5Vt4rk4/hqdefault.jpg,1Rlf5Vt4rk4
UFC: Ketlen Vieira vs. Miesha Tate Results | UFC Vegas 43 Post-Fight Show | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=laxxv5ZG40o,"Nov 21, 2021",30069,31.0,0.028,37.48,14.98,Long,https://img.youtube.com/vi/laxxv5ZG40o/hqdefault.jpg,laxxv5ZG40o
"Michael 'Venom' Page: ""You'd Never See A NFL Player Working Another Job"" | Morning Kombat RSD",Morning Kombat,https://www.youtube.com/watch?v=EurzrzFcIBA,"Feb 28, 2023",30055,24.0,0.779,27.79,20.12,Long,https://img.youtube.com/vi/EurzrzFcIBA/hqdefault.jpg,EurzrzFcIBA
OG RSD: Spence-Crawford Press Conference | First Concerts | Judging & Reffing  | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=MXegOiGsko0,"Jun 14, 2023",29812,9.0,1.24,29.77,25.27,Long,https://img.youtube.com/vi/MXegOiGsko0/hqdefault.jpg,MXegOiGsko0
"Paige VanZant Previews BKFC, Talks Leaving UFC and Nudity | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=1XYnofkkiNw,"Jan 7, 2021",29705,28.0,0.809,30.28,5.73,Long,https://img.youtube.com/vi/1XYnofkkiNw/hqdefault.jpg,1XYnofkkiNw
Best in Show | Morning Kombat Documentary Part 6,Morning Kombat,https://www.youtube.com/watch?v=Zeon4STnYmI,"Feb 1, 2022",29473,14.0,,41.79,12.82,Short,https://img.youtube.com/vi/Zeon4STnYmI/hqdefault.jpg,Zeon4STnYmI
Ryan Bader vs. Fedor 2 Results | Bellator 290 Reaction and Results | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=E5gOh7Tr6cs,"Feb 5, 2023",29229,30.0,0.051,34.04,15.12,Long,https://img.youtube.com/vi/E5gOh7Tr6cs/hqdefault.jpg,E5gOh7Tr6cs
Burns Washed or Morales Legit? UFC Fight Night Recap and Welterweight Rankings | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=6aBRH29ScgI,"May 19, 2025",29191,14.0,,29.71,34.63,Short,https://img.youtube.com/vi/6aBRH29ScgI/hqdefault.jpg,6aBRH29ScgI
Kayla Harrison vs. Holly Holm Set for UFC 300 | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=7Pavpr9Xo2o,"Jan 24, 2024",29018,23.0,0.113,34.11,8.8,Long,https://img.youtube.com/vi/7Pavpr9Xo2o/hqdefault.jpg,7Pavpr9Xo2o
Thanksgiving Mailbag: Top 5 Foods | PFL Buys Bellator | Career Highs & Lows | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=Bo5t2y5SR2U,"Nov 24, 2023",28803,0.0,0.349,29.75,28.07,Long,https://img.youtube.com/vi/Bo5t2y5SR2U/hqdefault.jpg,Bo5t2y5SR2U
"Dustin Poirier: Conor McGregor Chapter ""Will Never Be Closed"" | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=uhODZmzxVls,"Dec 7, 2021",28669,17.0,0.002,44.54,5.63,Long,https://img.youtube.com/vi/uhODZmzxVls/hqdefault.jpg,uhODZmzxVls
Anthony Joshua vs. Kubrat Pulev Instant Reaction | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=MaLdqPmOfHY,"Dec 13, 2020",28632,69.0,,37.6,4.32,Short,https://img.youtube.com/vi/MaLdqPmOfHY/hqdefault.jpg,MaLdqPmOfHY
"Gilbert Burns: Jorge Masvidal Teasing Retirement Ahead Of UFC 287 ""Is A Bad Look"" | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=f2tU4nCiJrs,"Apr 4, 2023",28452,29.0,0.026,40.65,14.45,Long,https://img.youtube.com/vi/f2tU4nCiJrs/hqdefault.jpg,f2tU4nCiJrs
Henry Cejudo Resume Review | UFC 288: Sterling-Cejudo | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=g8KX0568BmU,"May 2, 2023",28251,11.0,0.425,31.34,28.12,Long,https://img.youtube.com/vi/g8KX0568BmU/hqdefault.jpg,g8KX0568BmU
Belal Muhammad Explains Blueprint to Beat Leon Edwards | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=SDIl3aED-KY,"Dec 23, 2023",28152,41.0,0.054,37.62,10.62,Long,https://img.youtube.com/vi/SDIl3aED-KY/hqdefault.jpg,SDIl3aED-KY
UFC 254 EXPERT PICKS With Rashad Evans | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=Dj5_00kA1_s,"Oct 20, 2020",28029,53.0,0.005,38.6,14.55,Long,https://img.youtube.com/vi/Dj5_00kA1_s/hqdefault.jpg,Dj5_00kA1_s
Errol Spence Jr. vs. Yordenis Ugas Instant Reaction | Morning Kombat Post-Fight Show,Morning Kombat,https://www.youtube.com/watch?v=AMIbEhyuGEY,"Apr 17, 2022",27692,35.0,0.098,24.6,14.13,Long,https://img.youtube.com/vi/AMIbEhyuGEY/hqdefault.jpg,AMIbEhyuGEY
"Davis vs. Martin, UFC 303 Conor McGregor Out, Chimaev Illness, ATS Fight | Full Ep | Morning Kombat",Morning Kombat,https://www.youtube.com/watch?v=hoQYehBnMVU,"Jun 14, 2024",27299,11.0,0.133,24.46,23.22,Long,https://img.youtube.com/vi/hoQYehBnMVU/hqdefault.jpg,hoQYehBnMVU
Should Frankie Edgar Retire? | Extra Credit Ep. 7 | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=zSDHFFnX29U,"Nov 8, 2021",27027,21.0,0.0,39.88,13.02,Short,https://img.youtube.com/vi/zSDHFFnX29U/hqdefault.jpg,zSDHFFnX29U
Instant Reaction: Fulton-Figueroa | Kambosos-Lopez | Vacation Stories | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=GIRIa9eNOhI,"Nov 28, 2021",26876,29.0,0.037,33.19,15.3,Long,https://img.youtube.com/vi/GIRIa9eNOhI/hqdefault.jpg,GIRIa9eNOhI
Homeward Bound | Morning Kombat Documentary Part 7,Morning Kombat,https://www.youtube.com/watch?v=JaArtAcbBFs,"Oct 11, 2022",26835,7.0,,36.21,14.62,Short,https://img.youtube.com/vi/JaArtAcbBFs/hqdefault.jpg,JaArtAcbBFs
UFC Fight Night Preview | TKO x Saudi | Cejudo Returns | Full Episode | MORNING KOMBAT,Morning Kombat,https://www.youtube.com/watch?v=34WPwFHk4DY,"Jan 10, 2025",26770,17.0,229.083,30.64,28.92,Long,https://img.youtube.com/vi/34WPwFHk4DY/hqdefault.jpg,34WPwFHk4DY
Instant Reaction: Gervonta Davis-Leo Santa Cruz | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=teuULJYA2NE,"Nov 1, 2020",26681,67.0,0.029,30.18,6.4,Long,https://img.youtube.com/vi/teuULJYA2NE/hqdefault.jpg,teuULJYA2NE
MK Live Interview Show From Canelo-Mungia Radio Row | Full Ep | Morning Kombat,Morning Kombat,https://www.youtube.com/watch?v=_ojv922zPx0,"May 3, 2024",26571,3.0,0.815,16.59,28.5,Long,https://img.youtube.com/vi/_ojv922zPx0/hqdefault.jpg,_ojv922zPx0
